"Hash","string"
"17ef93a6","I'VE LOWERED THE BRIDGE TO FLOWERBED ISLAND! CROSS AND YOU
WILL BE THERE BEFORE YOU KNOW IT!"
"16ef9233","PLEASE HURRY AND GIVE HIM THE HAGURU GEAR. I SHALL GO AHEAD
TO THE CITY."
"15ef9040","Hagurumon joined the city!"
"24efa83d","IF YOU HAVE NOTHING TO ASK OF ME, WHY DO YOU SPEAK TO ME?"
"afb38054","WHAT DO YOU WANT WITH ME?"
"b2b3852d","Please give me the Haguru Gear!
Nothing..."
"b1b383ba","GUARDROMON ASKED YOU TO COME SEE ME, RIGHT?"
"acb37b9b","BUT YOU CANNOT HOLD ANY MORE ITEMS, IT WOULD SEEM..."
"abb37a28","FREE UP SOME SPACE IN YOUR INVENTORY, THEN RETURN..."
"aeb37ee1","IF YOU HAVE NOTHING TO ASK OF ME, WHY DO YOU SPEAK TO ME?"
"aa644e89","I-I CAN'T MOVE... PL...PLEASE HELP ME!"
"a7644a30","?!"
"a8644ba3","MY WAIST SPROCKET NO. 3 HAS FAILED, AND NOW I CANNOT WALK."
"ad645342","...?"
"ae645535","TIGHTEN...TIGHTEN... MY IMPORTANT PART WAS BROKEN AND NOW I
CANNOT MOVE... "
"ab64507c","THUS, I AM IN NEED OF A CERTAIN PART FOR MY REPAIR. PLEASE
BRING IT TO ME!"
"ac6451ef","Leave it to me!
Ohh, I get it! ...Wait, nope, I don't get it."
"b164598e","I REQUIRE A HAGURU GEAR FOR MY REPAIR. HAGURUMON IS IN
POSSESSION OF SAID PART."
"b2645b61","HAGURUMON IS IN THE CONTROL ROOM OF FAULT EX MACHINA!
I HAVE AN URGENT TASK AS WELL! PLEASE HURRY BACK!"
"2f675e9f","SORRY... MY SETTINGS PRIORITIZE BATTLE PROWESS OVER
LINGUISTIC ABILITY..."
"702e56ea","PLEASE BRING THE PART I NEED TO REPAIR MY BODY...THE HAGURU
GEAR."
"6f2e5577","HAGURUMON IN THE CONTROL ROOM OF FAULT EX MACHINA SHOULD
HAVE IT! PLEASE HURRY AND GET IT!"
"ed9b4ad7","YOU BROUGHT THE HAGURU GEAR?"
"ee9b4c4a","You handed over the Haguru Gear!"
"ef9b4e3d","THANK YOU VERY MUCH! NOW THEN, COMMENCING REPAIRS..."
"e89b4338","OPENING MAINTENANCE HATCH... SWAPPING OUT SPROCKET..."
"e99b44ab","WAIST SPROCKET NO. 3... REPAIRS COMPLETE!"
"ea9b461e","I CAN FINALLY WALK AGAIN! THANK YOU FOR YOUR ASSISTANCE!"
"eb9b47f1","NEWFOUND ENERGY...I WILL USE IT TO TAKE ME TO FLOATIA.
I WILL BE OF ASSISSTANCE TO YOU!"
"e49b3c8c","Guardromon joined the city!"
"916a8e0c","I can't believe you, punk!"
"946a92c5","You got some nerve, talking to me, Nanimon, like it's
something you're worthy of doing!"
"936a9152","...What's that? You makin' fun of my boots? Don't you know
sick kicks when ya see 'em?!"
"8e6a89b3","Awww I can't take it anymore, all these negative vibes
you're putting out are driving me nuts!"
"8d6a87c0","This is a pretty nasty accusation...
(This seems like it'd be annoying, let's get out of here...)"
"906a8c99","Oh ho! You're sounding just as cheeky as ever! I'll send
you packing!"
"8f6a8b26","You gonna run? C'mon, say something, punk!"
"bbb8667","Well look who it is! If it ain't old gutless!"
"cbb87da","You finally gonna throw down or what?! I'll throw back
triple whatever you throw at me, punk!"
"61f1aa7a","Yyoooowch! I give, I give! Man...I thought I saw some pearly
gates for a minute there!"
"60f1a887","...Jeez, you're like a one-man, army, man! ...Wait...army...
man...Nani...mon..."
"5ff1a714","W-Wait a minute...are YOU the real Nanimon?! H-Hold up,
what's going on here?!"
"5ef1a5a1","Ugh, I don't get it! At times like this...best to make a
break for it!"
"5df1a3ce","Nanimon joined the city!"
"77dc1537","Ugh, it stinks! Like, really, really stinks! What is that
nauseating stench?"
"78dc16aa","...Ugh, it's you! You're the one giving off that awful
smell! Even a sewer wouldn't reek so badly..."
"79dc181d","It's enough to make one's nose go crooked! Not that I have a
nose, but still..."
"72dc0d18","...Anyway! Get out of here, and quick! Or maybe you wanna
whiff of my special fragrance here?!"
"73dc0e8b","I don't smell anything...
(I don't want that ""special fragrance"" on me... Let's jet!)"
"74dc107e","Wha'? You can't discern my delectable aroma?! That's it,
I've had it! I'll chase you out myself!"
"75dc11d1","Hoh boy... I can't stand people with no sense of smell.
Seriously, what's wrong with you?!"
"b634341c","...Ugh, it stinks! Not you again!"
"b93438d5","Get out of here, and quick! If not, how about I give you a
whiff of my special fragrance here?!"
"162c8969","*cough* You're a real piece of work! Wait...are you a human?"
"132c8490","Could it be that humans can't perceive smells?!"
"142c8603","I see, that's why you don't know you smell like a sewer...
Poor thing..."
"192c8e22","Still, if you insist on sticking around here, I'll be the
one to leave. Farewell!"
"1a2c8f95","Sukamon joined the city!"
"a7c826fa","This is bad...like, really bad... Huh? How long have you
been standing there?"
"a6c82507","What's wrong?
(Just pretend like you didn't see anything...)"
"a5c82394","I might just be lucky, you know? Help me out here."
"a4c82221","Lately two ferocious Digimon have been fighting here in
Fault Ex Machina...rampaging anytime and any place."
"a3c8204e","Those two Digimon are MetalGreymon and MetalTyrannomon!"
"a2c81edb","They never stop once they start going at it, but things have
actually gotten serious..."
"a1c81d68","I've stopped them time and time again, but I had to give up
to save myself. Still, maybe you can do something to help?"
"a0c81bf5","...Hmph, acting like you can't hear me, huh?"
"e3957e59","Please do something about this massive brawl between
MetalGreymon and MetalTyrannomon."
"e0957980","Ex Machina's gonna fall apart. Sorry, but you've gotta do
something!"
"d7410a8c","Yo, how're things between MetalGreymon and MetalTyrannomon?"
"da410f45","What...? You say I'm one of the reasons they were fighting?
They...didn't realize I was there...?!"
"d9410dd2","They're still mad, you say...? I'd better get while the
getting's good... Thanks for your help!"
"d4410633","MetalMamemon joined the city!"
"4827cb85","MetalTyrannomon! Let's end this, today!"
"4527c6cc","Fine. As long as there's no surprise attacks that's fine by
me! I'll turn you into scrap fair and square!"
"4627c8bf","What?! You're the one that loves surprise attacks, you jerk!
You gonna act like this wound on my heel ain't your fault?"
"4327c3e6","That's fresh, coming from you! Lookit this wound on my shin
and tell me your electronic brain ain't on the fritz!"
"4427c559","Wait! I was asked to mediate this fight!
(Maybe I shouldn't get involved...)"
"4127c080","Who the heck're you?! Outsiders should back off! If you plan
on getting in the way, I'll start by filling you with holes!"
"4227c273","Hey, you there! This ain't a spectator sport! Clear off if
you don't wanna get hurt!"
"fd3428e6","Not you again?! I told you this ain't a show! Don't get in
our way!"
"fc342773","If you don't want to get caught up in this fight, I suggest
you get lost! You won't make it out unscathed!"
"7ce24233","Ugh. Fine, fine, we'll call a truce! You say someone asked
you to step in?"
"7de243a6","Hmm, MetalMamemon, you say?! Jeez, why didn't he just come
himself?"
"7ee24519","Hmm... Hold on a sec...the height of this heel wound! And
now that I think about it, your shin wound..."
"7fe2468c","Could it be this wasn't a surprise attack from you, but an
injury I got when MetalMamemon tried to stop us?!"
"80e2487f","Yeah, he's so small we must not have noticed him! Sorry,
we'll head to the city after talking to him!"
"81e249d2","MetalGreymon and MetalTyrannomon joined the city!"
"eb7b6f13","Hey, you! Can I ask you a favor?"
"ec7b7086","?"
"ed7b7279","Hey, you know cell phones, right? Humans can't send
transmissions without a cell phone?"
"ee7b73ec","I tried making one of those cell phone things myself.
They're pretty rare around these parts, y'see."
"ef7b755f","I wanted to show it off to my friends, but...before I knew
it, I'd lost it..."
"f07b7732","All right, I'll go look for it.
Sorry, can't right now."
"f17b78a5","For real?! Oh, but there's just one problem..."
"f27b7a18","The bridge connecting Pathfork Island to Boulder Island has
been down recently, so we can't go over there..."
"f37b7b8b","Pressing the switch in the Control Room should lower the
bridge..."
"f07db5a9","I don't know the details...so can I also ask you to lower
the bridge to Boulder Island?"
"ef7db436","I'll do something in return to thank you for your help!
Sorry for the hassle!"
"ee7db243","Oh?! I see. Hmm, that sucks..."
"17ca8cf8","Go find the cell phone I dropped on Boulder Island!"
"1aca91b1","First, drop the bridge to Boulder Island... The switch must
be in the Control Room."
"c19468e5","The bridge between Pathfork Island and Boulder Island has
been lowered!"
"fd80392a","Did you find the cell phone I dropped on Boulder Island?"
"fc8037b7","It looks like you lowered the bridge to Boulder Island.
Please look a bit more!"
"7aed2d17","You picked up Rapidmon's Cell Phone(?)!"
"b80817fc","Oh, you found my cell phone on Boulder Island?!"
"bb081cb5","You handed over Rapidmon's Cell Phone!"
"ba081ac2","That's great! So? Whaddaya think of the cell phone I made?"
"b5081323","Huh? It's not right?"
"b40811b0","A...flip...phone...? That sounds...complicated. Ah, well..."
"b7081609","Thanks for helping me out! I'll go to the city. Tell me more
about cell phones next time!"
"b6081496","Rapidmon joined the city!"
"b19043b0","WarGrowlmon joined the city!"
"df3e4a56","DO_NOT_TRANSLATE"
"a463e831","Heyyyy!!! Excuse me! You there! Fight me!!!"
"a163e378","...Hmph, you're looking a bit stunned, eh? Making requests
at mach speed is my policy..."
"a263e4eb","Don't worry about my request! Just listen to the battle
rules!"
"a763ec8a","If you can beat me in 60 seconds, I'll become your comrade
at mach speed! C'mon, whaddaya say?!"
"a863ee7d","Let's fight!!!
Let's not!!!"
"a563e9a4","Swift decision, immediate reply! Oh you're good! Right,
let's get right to it!"
"a663eb17","Say whaaaat?! Mach-speed rejection?! Welp, can't complain
about that. Until next time, then!"
"4a2dbdf2","Oh! You're ready to battle?! All right, time for a mach-
speed rule recap!"
"492dbc1f","If you can beat me in 60 seconds, I'll become your comrade
at mach speed! So we gonna do this or what?!"
"6487847f","...Wah ha ha!!! Couldn't keep up with my speed, could ya?"
"658785d2","You're still hesitating! That's what's stopping you from
going at full speed!"
"66878745","If you get it, loser, then scram! I'll take any rematch
requests at mach speed!"
"5df53ba0","So fast!!! Did all my moves look like slow motion to you?"
"60f54079","Whoops... Losers can't go flapping their gums! As promised,
I'll join you guys!"
"5ff53e86","I'll move to the city at mach speed! No one can stop this
speed!"
"62f5435f","MachGaogamon joined the city!"
"4803cab4","Long time no see! Looking good, {0}!"
"4b03cf0d","Ha ha, my apologies. It was a simple joke."
"4a03cd9a","I just heard you used to have a MetalGarurumon like me as
a partner."
"4503c5fb","I thought I'd try to surprise you if we ever met. So, wanna
try fighting your predecessor, {2}?"
"4403c408","Okay! Go, {2}!
Give us some time to prepare!"
"4703c8c1","Thank you! Okay, let me see how much you've grown!"
"4603c76e","I see... Come back when you're ready!"
"91e153af","{0}! Are you ready to fight me?!"
"92e15502","Let me see your growth, as if I was your former partner!"
"1796b2e2","Wonderful! I'm proud to have called you my comrade!"
"1696b10f","It was just one battle, but I felt such a rush of emotions."
"1596af9c","Perhaps this is what they call an invisible bond. All right,
allow me to help you from here on out!"
"1496ae29","MetalGarurumon joined the city!"
"aad1b1d9","Puh-lease...help...me..."
"a7d1ad00","?"
"a8d1aef3","Muh, my name is ToyAgumon. My f-friend Monzaemon wuz
playing with me..."
"add1b692","But Monzaemon, he, he took my body block home wuh, when he
left..."
"aed1b805","Wuh, without that block, I can't move vuh, very well...
I've been here for duh, duh, days..."
"abd1b34c","So please, can yuh get my buh, body block back from
muh, Monzaemon...?"
"acd1b53f","Leave it to me!
Sorry, I have to get going..."
"b1d1bcde","Thank yuh so muh, much!"
"b2d1beb1","Monzaemon is suh, somewhere here in the Bony Resort.... Puh,
please look for him..."
"afd3f86f","Oh, are you buh, busy...?
Well when you're done, puh, please come back and help!"
"6f045a7a","Can yuh get my buh, body block back from muh, Monzaemon?"
"6e045887","Monzaemon is suh, somewhere here in the Bony Resort.... Puh,
please look for him..."
"18ce3667","You buh, brought my block...?"
"19ce37da","You handed over the ToyAgu Block!"
"1ace394d","Thank yuh, oh thuh, thank yuh! Now I just suh, stick the
block in here, and..."
"13ce2e48","...There we guh, go. Now I can finally move!"
"14ce303b","Let me go to your suh, city as thanks! Okay, it's suh,
settled!"
"15ce31ae","Still, that Monzaemon...how thuh, thoughtless of him..."
"16ce3301","Gotta buh, be careful next time we puh, play..."
"10ce298f","ToyAgumon joined the city!"
"e0ffa204","Terriermon joined the city!"
"c619568a","Yo yo! I'm Terriermon!"
"c5195517","And I'm Lopmon!"
"c41953a4","Welcome to our quiz game!"
"c3195231","The quiz consists of three questions. Get all of them right,
and we'll do whatever you say!"
"c219505e","Sound interesting? How about it, wanna give it a try?"
"c1194eeb","Yeah!
Maybe next time..."
"c0194d78","Great! Okay then, let's get started!"
"bf194b85","Man, what a downer.."
"80501829","Question #1!
What do they call this area?"
"7d501350","Bony Risotto
Bony Resort
Phony Resort"
"7e5014c3","You are correct! That was just a warm-up, the rest won't
be so easy!"
"83501ce2","BZZZT!!! WRONGOOOO!!!"
"84501e55","Sorry, but that's game over! You can try again anytime,
so come on back!"
"2057c2dc","Moving on to Question #2!
How many horns do Lopmon and Terriermon have altogether?"
"2357c795","Four horns
Five horns
Nine horns"
"2257c622","Correct again! Lookit the brainiac over here! Terriermon's
single horn plus Lopmon's three horns add up to four!"
"1d57be03","BZZZT!!! Soooo wrong!"
"1c57bc90","That's all she wrote, buddy. But come back and try again!"
"d3ca50f3","All right, time for your final question!"
"d4ca5266","Aw man, I'm getting butterflies in my stomach!"
"d5ca53d9","Okay, here we go... Question #3!
Which one isn't brown: Terriermon, or Lopmon?!"
"d6ca554c","Terriermon
Lopmon"
"d7ca573f","Correctamundo!!! That's right, the one that isn't brown is
me, Terriermon!"
"d8ca5892","BZZZT!! Too bad, so sad! And you were so close to beating
it, too..."
"d9ca5a05","Our doors are always open, though! Come back and try again!"
"541c37a6","You got every question right! Congratulations!"
"531c3633","As promised, we'll do anything you ask of us. What'll it be?"
"521c3440","Become a city resident!
Anything is okay, really."
"591c3f45","Will do! Since you asked so nicely, we'll join everyone in
the city!"
"581c3dd2","Anything's okay? In that case, we'll go join the city!"
"571c3c7f","It'll be fun hanging out with all the other Digimon there!"
"561c3a8c","Sounds like a plan, Stan! Next time we meet, it'll be in the
city! Byeee-byeee!"
"5d1c45f1","Terriermon and Lopmon joined the city!"
"9ed35118","Hey, you there. You came from the city, right? If so, maybe
you'll listen to my request."
"a1d355d1","I'm all ears!
Sorry, now's not a good time..."
"a0d3547e","I thought you'd say that!"
"a3d35937","I used to live in the city, you know. But some things
happened, so I set out on a magical quest."
"a2d35744","Now I'm about ready to head back, though. It's crazy out
here!"
"a5d35c1d","The thing is, I want you to tell Garurumon to head back to
the city, too."
"a4d35aaa","We have a certain contract, the two of us, but for some
reason I can't contact him. Would you relay the message?"
"97d34613","That's a shame... Sorry to hold you up. Still, if you change
your mind, please come talk to me!"
"4fbd8733","Garurumon should be in the Ohguino Wilderness."
"50bd88a6","If you spot him, tell him to come back to the city for me,
okay?"
"d00f6de6","Oh, looks like you spoke to Garurumon! Wonder why I haven't
heard from him...?"
"cf0f6c73","No matter. Time to head back to the old city, I suppose...
That Taomon's back too, isn't he?"
"ce0f6a80","His Taoist arts and my sorcery, I wonder which one is more
useful? I'll let you decide, heh heh."
"d50f7585","Wizardmon joined the city!"
"9346ef55","..."
"9046ea9c","...What're you doing in a place like this?
(...Just leave it be.)"
"9146ec0f","You found me!"
"8e46e7b6","I was playing hide-and-go-seek, see.
Well, ya got me!"
"8f46e929","It wouldn't end until you found me! Jeez, human games are
pretty weaksauce..."
"8c46e450","That's why I wanna play a new game! I'll go look for one in
the city!"
"8d46e5c3","Mamemon joined the city!"
"9a46fa5a","..."
"9b46fbcd","... (:_;)"
"f89fee6","Oh... It's you, is it? The human helping develop the city..."
"e89fd73","?"
"d89fb80","My name is Myotismon..."
"148a0685","I conduct all sorts of business with the goal of developing
each area, including the Bony Resort here..."
"138a0512","Yes... All sorts...hee hee! I thought I'd like to have a
pow-wow with you, just once."
"128a03bf","Everything you're doing is turning Floatia into a
fascinating place. I might even invest a bit myself."
"118a01cc","Anyway...business is business! Would you fulfil my request
as a condition of our deal?"
"188a0d31","Sure, I'm all ears!
Let me think about it..."
"178a0b5e","Right answer! Okay, I'll get to the point. There's but one
thing I desire..."
"a87b850","And that is my treasured parasol... My stolen Myobrella...
Please get it back!"
"b87b9c3","It's my favorite, you see... Without it, I just can't go out
during the day at my leisure."
"c87bbb6","The thief Turuiemon is at Logic Volcano... There's no time
to lose! Recover my Myobrella at once!"
"d87bd29","Yes, of course... There is a time and a place for business.
Do as you wish."
"5a7da185","Turuiemon, the one who stole my precious Myobrella, is at
Logic Volcano..."
"577d9ccc","Hurry up and retrieve my Myobrella at once!"
"de4de218","Ho ho ho... I see you retrieved my Myobrella from that jerk
Turuiemon!"
"e14de6d1","You handed over the Myobrella!"
"e04de57e","Yes, this is the one... Such elegance... Such craftsmanship.
Exquisite!"
"e34dea37","You've done well for me, human. True to my word, I shall
invest in your endeavors."
"e24de844","...Hmm? No need, you say? Well then, that's not very good
business, now is it?"
"e54ded1d","Well now let's see, you're gathering Digimon in Floatia, are
you not?"
"e44debaa","My presence in the city would be worth more to you than a
simple investment. Ho ho, perhaps business isn't your forte."
"d74dd713","The truth is, my original goal was to buy up works of art."
"d64dd5a0","This might be the right time to fulfill that dream. Time to
get started on my business! I'll cover the costs, of course."
"5a4ad3f5","Myotismon joined the city!"
"7bda21e3","Wow! Hey, yo! You lookin' REAL fly!"
"7cda2356","?"
"7dda24c9","Those items ya got... Ohhh I get it, you're that human!"
"7eda26bc","Ah, me? WereGarurumon's the name! Me, I like my items a
little flashy."
"7fda282f","I say items, but it's more like fashion, dig? Say, you know
what a SkullGrey Ring is?"
"80da2982","It's this must-have item SkullGreymon has, man! I just gotta
get my hands on it."
"81da2b75","I'll go ask for it!
What do I care about fashion?"
"82da2ce8","Duuuude, thank you thank you THANK you! You feel me, you
really feel me!"
"83da2e5b","SkullGreymon is in the Bony Resort. Try to haggle when you
find him, a'ight?!"
"dd31f9","For real? I thought you'd be all about this kinda stuff..."
"bfe02788","Get me a SkullGrey Ring from SkullGreymon!"
"c2e02c41","SkullGreymon's here in the Bony Resort.
You can do it, buddy!"
"5d02dff5","Wha'--HOW!!! You got a SkullGrey Ring?!"
"5a02db3c","You handed over the SkullGrey Ring!"
"5b02dcaf","AHH-WOO-WOO-WOOOOO! You're amazing, kid! Check it
out, this engraving right here is just DOPE, ain't it?!"
"5802d7d6","S got a real, y'know, skull-y grey-y feel to it, yeah?
It's perfect, just perfect..."
"5902d949","Whoops, my bad, dawg. Lookit me, yappin' away like a lil'
pup. I just gotta thank you, man!"
"5602d4f0","You and I, we know what's up when it comes to items, you
feel me? How 'bout we put this good taste to use in a shop?"
"5702d663","All right all right all right, let's do it! I'm gonna break
new ground in Floatia, just you wait!"
"6402eafa","WereGarurumon joined the city!"
"43d27e84","Oh...a human? You must've come from that ""city"" thing."
"46d2835d","My appearance doesn't upset you? How unexpected. Well, what
can I do for you?"
"45d281ea","Please give me a SkullGrey Ring!
Not a single thing!"
"40d279cb","A SkullGrey Ring? I guess I do have one of those..."
"3fd27858","I'm afraid I can't just give it away for free, though.
Of course, I'm not talking about money."
"42d27d11","Not a lot of people come up and talk to me, looking like I
do. I'm so bored!"
"41d27bbe","I want to do something to get the old motor running. That
work for you?"
"3cd2739f","Oh, okay... I don't understand you humans..."
"8c72d37f","Oof, I surrender! Okay, here's one ring. What do you plan
to do with this, exactly?"
"8d72d4d2","(You talked about WereGarurumon.)"
"8e72d645","Oh, WereGarurumon said that, did he? I would've been more
than happy to hand it over if he'd come himself."
"8772cb40","?!"
"8872cd33","I'm pretty particular myself when it comes to items. Who
wouldn't be happy to meet someone so like-minded?"
"8972cea6","Most folks run the other way when they see me, so I spent a
bunch of time doing arts and crafts by myself."
"8a72d019","I was getting pretty lonely here, to be honest... If someone
out there can understand me, I'll move on."
"9372de64","You got a SkullGrey Ring!"
"9472dfd7","Invite WereGarurumon along, too. Okay, I suppose I'll head
towards the city."
"917519f5","I'm a bit worried about whether I'll frighten people there,
but I'm sure it'll all work out!"
"90751802","SkullGreymon joined the city!"
"72190cf2","Oh...a human? You must've come from that ""city"" thing."
"71190b1f","My appearance doesn't upset you? How unexpected. Well, what
can I do for you?"
"701909ac","Please give me a SkullGrey Ring!
Not a single thing!"
"6f190839","A SkullGrey Ring? I guess I do have one of those..."
"6e190646","But, um...where exactly would you plan on putting it?"
"6d1904d3","To think you'd come here asking for an item with a full
inventory... You humans sure are a funny bunch."
"6c190360","Oh, okay... I don't understand you humans..."
"e26adbc1","Oh hey, you there! Come chat a bit, I gotta talk to ya!"
"df6ad708","?"
"e06ad8fb","I'm holding this recital I've always wanted to do here in
the city, and I was practicing to perfect my heavenly voice!"
"e56ae09a","But wouldn't ya know it, about thirty minutes into
rehearsal, tragedy struck poor ol' me!"
"e66ae20d","The battery! On my mic! It just plumb ran out! Out of the
blue, just...BZZT, and it's dead!"
"e36addb4","That's why I need ya to bring me a spare battery! This
beautiful voice just can't reach the fans without that mic!"
"e46adf27","That's just awful! You can count on me.
You're pretty loud as-is, do you really need a mic?"
"d96acdf6","Oh? You'll help me?! What a good little human you are!
I wasn't wrong when I picked ya out of the crowd!"
"da6acf69","This mic takes a Digi-Battery, ya dig? There should be more
in Fault Ex Machina's Control Room! Thanks, baby!"
"e76d2257","How rude can ya get, baby?! I'm aaaall shook up over here.
I ain't never gonna ask you for nothin' again, hmph!"
"5a9a9502","You've just GOTTA bring a Digi-Battery for my mic, okay,
baby? It should be in Fault Ex Machina's Control Room!"
"599a93af","I'm just dyin' to start singing again! The recital's almost
here, so step on it, baby!"
"2d812ecf","You got a Digi-Battery!"
"534a3b70","Oh, it's you! And look at you, ya brought me back a battery
for my mic!"
"564a3fc9","You handed over the Digi-Battery!"
"554a3e56","Now let's see... I just put it right here, and..."
"584a432f","*ahem* Testing, testing, 1-2-3! Ohhh ohhh ohhh, come gimme
a big ol' kiss, bay-bayyyyyy!"
"574a41bc","Aw yeah, it's perfect! Now I can practice all I like for the
recital!"
"5a4a4675","Oh, now jus' one more thing... I haven't rented the recital
space yet, baby."
"594a4482","It's just 10 thou--oh, wait! I was just messin' around,
baby! Don't worry, I'll just ask around the city!"
"5c4a495b","Etemon joined the city!"
"7c5477d8","PlatinumNumemon joined the city!"
"eb5dc99e","Hey! Hey! You there! Could ya look for a Platinum Poop Medal
for me?"
"ea5dc82b","?"
"e95dc6b8","I've got more money than I know what to do with, and my
hobbies are just as gorgeous! And by that, I mean..."
"f05dd1bd","...objects made of platinum! Thanks to the power of money,
I've gathered many such objects..."
"ef5dcfca","But I lost my most precious item! Of course, I'm talking
about the one-of-kind Platinum Poop Medal!"
"ee5dce57","Without this, my platinum collection is incomplete! That's
why I want you to look for the Platinum Poop Medal!"
"ed5dcce4","Sure!
I have to keep going..."
"e45dbe99","Great! So you'll take my request! Still, I wonder where my
Platinum Poop Medal went to..."
"e35dbd26","I don't remember at all... I know it's an odd request, but
please find it!"
"e65b8308","...Oh, that's a shame. ""Time is money"", right?"
"e3095c7d","Please find the Platinum Poop Medal I lost somewhere!"
"e00957a4","I don't know where I lost it, but please find it somehow!"
"99401750","Oh, wonderful! You really found my Platinum Poop Medal?!"
"9c401c29","You handed over the Platinum Poop Medal!"
"9b401ab6","You've done so much to bring it back to me...I swear I won't
lose it this time!"
"9e401f0f","*gulp!* ...I won't lose it if I eat it, that's for sure!
What a great idea. Uh...hold on..."
"9d401d9c","I'm getting some crazy déjà vu here... OHHHHHHH!!
So THAT'S what happened! I swallowed the medal last time..."
"a0402255","...and flushed it down the toilet the next time I went!"
"9f4020e2","...Jeez, I'm so sorry... This is all my fault... As a way of
apologizing...I'll go to the city..."
"a24025bb","PlatinumNumemon joined the city!"
"21a2132d","I'm...Ophanimon... I am the minister of this church..."
"1ea20e54","At this church...we are gathering...everyone's warm
feelings..."
"1fa20fc7","?"
"1ca20b0e","Do you still not understand? I am...collecting alms...
...you know, money?"
"1da20ce1","If you submit an offering, something good will surely...
happen to you..."
"1aa20828","I'm happy to give!
Smells fishy to me..."
"1ba2099b","You have our gratitude... Now then, how much... shall you
give?"
"18a204c2","Money will demonstrate...your feelings..."
"19a206b5","Ugh...uhh...nothing..."
"86a4f083","1,000 <icon>BIT</icon>
5,000 <icon>BIT</icon>
10,000 <icon>BIT</icon>"
"85a4ef10","Nothing good will come...to those...who do not believe...
Please... Please go..."
"88a4f3e9","Wait... No, never mind..."
"f2313bce","You donated 1,000 <icon>BIT</icon>!"
"f1313a5b","1,000 <icon>BIT</icon>...for us?"
"f03138e8","A little bit more...feeling...will make it easier for
something good to happen."
"f73143ed","We will still accept donations...do come again...will you?"
"9abde3bb","You donated 5,000 <icon>BIT</icon>!"
"9bbde52e","5,000 <icon>BIT</icon>...for us?"
"9cbde681","A slightly more...potent...feeling...will make it easier for
something good to happen."
"9dbde874","We will still accept donations...just a bit more...
I will be waiting!"
"5622e624","You donated 10,000 <icon>BIT</icon>!"
"5922eafd","10,000 <icon>BIT</icon>... Finally...finally!!!"
"5822e90a","The curse! It's...lifted! Oh thank you, thank you human
child!"
"5322e16b","In ancient times, in a conflict between angels and the demon
king, I was cursed in exchange for sealing the demon king."
"5222dff8","...?"
"5522e4b1","My soul was...bound to this church of bone, forced to
collect donations..."
"5422e2de","It seems the hidden code to free me was a human like you
donating such a large sum to me."
"4f22db3f","As thanks for saving me, I'll return the favor! I'll go to
help out in the city."
"4e22d94c","Huh? ""What about my 10,000 <icon>BIT</icon>, you say...?
Umm, sorry!"
"51209fae","Ophanimon joined the city!"
"f39fc951","You've...come back...have you?"
"f09fc498","At this church...we are gathering...everyone's warm
feelings..."
"f19fc60b","If you submit an offering, something good will surely...
happen to you..."
"8cc27b12","Oh... Tt seems you...don't have enough for this..."
"8bc279bf","How unfortunate... I will await...your...feelings..."
"8ac277cc","Wait... No, never mind..."
"bf37e2f0","Mwahahaha! It's you, the happy-go-lucky human they say saved
the world..."
"c237e749","It's written all over your face. You think you're justice
personified, don'tcha? Freaking irritating, man!"
"c137e5d6","I'm Barbamon..."
"c437eaaf","And I'm Creepymon!"
"c337e93c","...I SENSE DELICIOUS ENERGY!!!"
"c637edf5","And this one is Leviamon! We're part of the Seven Deadly
Digimon... You've heard of us, haven't you?"
"c537ec02","Enough with the self-promotion already, Barbamon..."
"c837f0db","Mwahaha! What's your hurry, Creepymon?!"
"c737ef68","Listen up, human. You're the reason we came here..."
"da35ce9a","We wanna make you one of us! It's like what you've been
doing, but backwards, y'know?"
"db35d00d","We call ourselves the Seven Deadly Digimon...but we don't
even number half that! You get it, right? You give in?"
"d835cbb4","I WANNA EAT THAT ENERGY! COME ON, LEMME EAT IT!!!"
"d935cd27","The thing is, see, Leviamon here is just itching to fight
you! On the off chance you beat us, we'll give up!"
"d635c86e","Let's do it!
I can't right now!"
"d735c9c1","Huh. Was this your plan all along?! Fine with us, human,
we'll see how tough you really are!"
"d435c508","Say what? Don't tell me you're scared of us...? Fine, fine.
It's just a matter of time before you fall by our hands!"
"8d2cbc6b","Mwahahaha! You finally feel like throwing down with us,
you foolish human?!"
"8e2cbdde","...NNG...NNNNGHH...I CAN'T WAIT ANY LONGER!!!"
"8f2cbfb1","You said it, Leviamon... Our patience is wearing thin...
C'mon, accept our invitation this time!"
"5853e5be","It can't be... We're...we're the Seven Deadly Digimon,
you know?!"
"5753e3cb","Haaahahahaha! I gotta say, I'm pretty satisfied! Doesn't
look like Leviamon's had his fill yet, though..."
"5653e258","...GIVE ME MORE BATTLE ENERGY! GIVE IT TO ME!!!"
"5d53ed5d","Wish I could say I was fed up with all this, but who cares?!
You joining us, us joining you, what's the difference?"
"5c53ebea","Barbamon, Creepymon and Leviamon joined the city!"
"e186be3f","{0}, harbinger of peace for this world!
I am known as LordKnightmon, of the Royal Knights!"
"e286bf92","In accordance with my mission, I request a bout with you!"
"e386c105","The power that brought peace...is it really justice?
Or is it evil that would dominate?"
"dc86b600","Through battle, I can ascertain the truth!"
